Year,State,Constituency_No,Constituency_Name,Constituency_Type,Winner_Candidate,Winner_Party,Winner_Votes,Winner_Percentage,Runner_up_Candidate,Runner_up_Party,Runner_up_Votes,Runner_up_Percentage,Margin_Votes
2014,Uttar Pradesh,5,Nagina,SC,Yashwant Singh,BJP,367825,,Yashvir Singh,SP,275435,,92390
2014,Uttar Pradesh,6,Moradabad,GEN,Kunwer Sarvesh Kumar,BJP,485224,,Dr S T Hasan,SP,397720,,87504
2014,Uttar Pradesh,7,Rampur,GEN,Dr. Nepal Singh,BJP,358616,,Naseer Ahmad Khan,SP,335181,,23435
2014,Uttar Pradesh,8,Sambhal,GEN,Satyapal Singh,BJP,360242,,Dr Shafiq Ur Rahman Barq,SP,355068,,5174
2014,Uttar Pradesh,9,Amroha,GEN,Kanwar Singh Tanwar,BJP,528880,,Humera Akhtar,SP,370666,,158214
2014,Uttar Pradesh,10,Meerut,GEN,Rajendra Agarwal,BJP,532981,,Mohd.Shahid Akhlak,BSP,300655,,232326
2014,Uttar Pradesh,11,Baghpat,GEN,Dr. Satya Pal Singh,BJP,423475,,Ghulam Mohammed,SP,213609,,209866
2014,Uttar Pradesh,12,Ghaziabad,GEN,Vijay Kumar Singh,BJP,758482,,Raj Babbar,INC,191222,,567260
2014,Uttar Pradesh,13,Gautam Buddha Nagar,GEN,Dr.Mahesh Sharma,BJP,599702,,Narendra Bhati,SP,319490,,280212
2014,Uttar Pradesh,14,Bulandshahr,SC,Bhola Singh,BJP,604449,,Pradeep Kumar Jatav,BSP,182476,,421973
2014,Uttar Pradesh,15,Aligarh,GEN,Satish Kumar,BJP,514622,,Dr. Arvind Kumar Singh,BSP,227886,,286736
2014,Uttar Pradesh,16,Hathras,SC,Rajesh Kumar Diwaker,BJP,544277,,Manoj Kumar Soni,BSP,217891,,326386
2014,Uttar Pradesh,17,Mathura,GEN,Hema Malini Dharmendra,BJP,574633,,Jayant Chaudhary,RLD,243890,,330743
2014,Uttar Pradesh,18,Agra,SC,Dr. Ram Shankar Katheria,BJP,583716,,Narayan Singh Suman,BSP,283453,,300263
2014,Uttar Pradesh,19,Fatehpur Sikri,GEN,Babulal,BJP,426589,,Seema Upadhyay,BSP,253483,,173106
2014,Uttar Pradesh,20,Firozabad,GEN,Akshay Yadav,SP,534583,,Prof. S.P. Singh Baghel,BJP,420524,,114059
2014,Uttar Pradesh,21,Mainpuri,GEN,Mulayam Singh Yadav,SP,595918,,Shatrughan Singh Chauhan,BJP,231252,,364666
2014,Uttar Pradesh,22,Etah,GEN,Rajveer Singh,BJP,474978,,Ku. Devendra Singh Yadav,SP,273977,,201001
2014,Uttar Pradesh,23,Badaun,GEN,Dharmendra Yadav,SP,498378,,Vagish Pathak,BJP,332031,,166347
2014,Uttar Pradesh,24,Aonla,GEN,Dharmendra Kumar,BJP,409907,,Kunwar Sarvraj Singh,SP,271478,,138429
2014,Uttar Pradesh,25,Bareilly,GEN,Santosh Kumar Gangwar,BJP,518258,,Ayesha Islam,SP,277573,,240685
2014,Uttar Pradesh,26,Pilibhit,GEN,Maneka Sanjay Gandhi,BJP,546934,,Budhsen Verma,SP,239882,,307052
2014,Uttar Pradesh,27,Shahjahanpur,SC,Krishna Raj,BJP,525132,,Umed Singh Kashyap,BSP,289603,,235529
2014,Uttar Pradesh,28,Kheri,GEN,Ajay Kumar,BJP,398578,,Arvind Giri,BSP,288304,,110274
2014,Uttar Pradesh,29,Dhaurahra,GEN,Rekha,BJP,360357,,Daud Ahmad,BSP,234682,,125675
2014,Uttar Pradesh,30,Sitapur,GEN,Rajesh Verma,BJP,417546,,Kaiser Jahan,BSP,366519,,51027
2014,Uttar Pradesh,31,Hardoi,SC,Anshul Verma,BJP,360501,,Shive Prasad Verma,BSP,279158,,81343
2014,Uttar Pradesh,32,Misrikh,SC,Anju Bala,BJP,412575,,Ashok Kumar Rawat,BSP,325212,,87363
2014,Uttar Pradesh,33,Unnao,GEN,Swami Sachchidanand Hari Sakshi,BJP,518834,,Arun Shankar Shukla,SP,208661,,310173
2014,Uttar Pradesh,34,Mohanlalganj,SC,Kaushal Kishore,BJP,455274,,R.K Chaudhary,BSP,309858,,145416
2014,Uttar Pradesh,35,Lucknow,GEN,Raj Nath Singh,BJP,561106,,Prof. Rita Bahuguna Joshi,INC,288357,,272749
2014,Uttar Pradesh,36,Rae Bareli,GEN,Sonia Gandhi,INC,526434,,Ajay Agrawal,BJP,173721,,352713
2014,Uttar Pradesh,37,Amethi,GEN,Rahul Gandhi,INC,408651,,Smriti Irani,BJP,300748,,107903
2014,Uttar Pradesh,38,Sultanpur,GEN,Varun Gandhi,BJP,410348,,Pawan Pandey,BSP,231446,,178902
2014,Uttar Pradesh,39,Pratapgarh,GEN,Kuwar Harivansh Singh,Apna Dal,375789,,Asif Nizamuddin Siddique,BSP,207567,,168222
2014,Uttar Pradesh,40,Farrukhabad,GEN,Mukesh Rajput,BJP,406195,,Rameshwar Singh Yadav,SP,255693,,150502
2014,Uttar Pradesh,41,Etawah,SC,Ashok Kumar Doharey,BJP,439646,,Premdas Kateriya,SP,266700,,172946
2014,Uttar Pradesh,42,Kannauj,GEN,Dimple Yadav,SP,489164,,Subrat Pathak,BJP,469257,,19907
2014,Uttar Pradesh,43,Kanpur,GEN,Dr.Murli Manohar Joshi,BJP,474712,,Sriprakash Jaiswal,INC,251766,,222946
2014,Uttar Pradesh,44,Akbarpur,GEN,Devendra Singh,BJP,481584,,Anil Shukla Warsi,BSP,202587,,278997
2014,Uttar Pradesh,45,Jalaun,SC,Bhanu Pratap Singh Verma,BJP,548631,,Brijlal Khabri,BSP,261429,,287202
2014,Uttar Pradesh,46,Jhansi,GEN,Uma Bharti,BJP,575889,,Chandrapal Singh Yadav,SP,385422,,190467
2014,Uttar Pradesh,47,Hamirpur,GEN,Kunwar Pushpendra Singh Chandel,BJP,453884,,Bishambhar Prasad Nishad,SP,187096,,266788
2014,Uttar Pradesh,48,Banda,GEN,Bhairon Prasad Mishra,BJP,342066,,R. K. Singh Patel,BSP,226278,,115788
2014,Uttar Pradesh,49,Fatehpur,GEN,Sadhavi Niranjan Jyoti,BJP,485994,,Afzal Siddiqui,BSP,298788,,187206
2014,Uttar Pradesh,50,Kaushambi,SC,Vinod Kumar Sonkar,BJP,331593,,Shailendra Kumar,SP,288746,,42847
2014,Uttar Pradesh,51,Phulpur,GEN,Keshav Prasad Maurya,BJP,503564,,Dharam Raj Singh Patel,SP,195256,,308308
2014,Uttar Pradesh,52,Allahabad,GEN,Shyama Charan Gupta,BJP,313772,,Kunwar Rewati Raman Singh,SP,251763,,62009
2014,Uttar Pradesh,53,Barabanki,SC,Priyanka Singh Rawat,BJP,454214,,P. L. Punia,INC,242336,,211878
2014,Uttar Pradesh,54,Faizabad,GEN,Lallu Singh,BJP,491761,,Mitrasen Yadav,SP,208986,,282775
2014,Uttar Pradesh,55,Ambedkar Nagar,GEN,Hari Om Pandey,BJP,432104,,Rakesh Pandey,BSP,292675,,139429
2014,Uttar Pradesh,56,Bahraich,SC,Sadhvi Savitri Bai Foole,BJP,432392,,Shabbir Ahmad,SP,336747,,95645
2014,Uttar Pradesh,57,Kaiserganj,GEN,Brij Bhusan Sharan Singh,BJP,381500,,Vinod Kumar Alias Pandit Singh,SP,303282,,78218
2014,Uttar Pradesh,58,Shravasti,GEN,Daddan Mishra,BJP,345964,,Atiq Ahmad,SP,260051,,85913
2014,Uttar Pradesh,59,Gonda,GEN,Kirti Vardhan Singh,BJP,359643,,Nandita Shukla,SP,199227,,160416
2014,Uttar Pradesh,60,Domariyaganj,GEN,Jagdambika Pal,BJP,298845,,Muhammad Muqeem,BSP,195257,,103588
2014,Uttar Pradesh,61,Basti,GEN,Harish Chandra Alias Harish Dwivedi,BJP,357680,,Brij Kishor Singh (Dimpal),SP,324118,,33562
2014,Uttar Pradesh,62,Sant Kabir Nagar,GEN,Sharad Tripathi,BJP,348892,,Bhism Shankar Alias Kushal Tiwari,BSP,250914,,97978
2014,Uttar Pradesh,63,Maharajganj,GEN,Pankaj,BJP,471542,,Kashi Nath Shukla,BSP,231084,,240458
2014,Uttar Pradesh,64,Gorakhpur,GEN,Yogi Adityanath,BJP,539127,,Rajmati Nishad,SP,226344,,312783
2014,Uttar Pradesh,65,Kushi Nagar,GEN,Rajesh Pandey Urf Guddu,BJP,370051,,Ratanjit Pratap Narain Singh,INC,284511,,85540
2014,Uttar Pradesh,66,Deoria,GEN,Kalraj Mishra,BJP,496500,,Niyaj Ahmad,BSP,231114,,265386
2014,Uttar Pradesh,67,Bansgaon,SC,Kamlesh Paswan,BJP,417959,,Sadal Prasad,BSP,228443,,189516
2014,Uttar Pradesh,68,Lalganj,SC,Neelam Sonkar,BJP,324016,,Bechai Saroj,SP,260930,,63086
2014,Uttar Pradesh,69,Azamgarh,GEN,Mulayam Singh Yadav,SP,340306,,Ramakant Yadav,BJP,277102,,63204
2014,Uttar Pradesh,70,Ghosi,GEN,Harinarayan Rajbhar,BJP,379797,,Dara Singh Chauhan,BSP,233782,,146015
2014,Uttar Pradesh,71,Salempur,GEN,Ravindra Kushawaha,BJP,392213,,Ravi Shanker Singh,BSP,159871,,232342
2014,Uttar Pradesh,72,Ballia,GEN,Bharat Singh,BJP,359758,,Neeraj Shekhar,SP,220324,,139434
2014,Uttar Pradesh,73,Jaunpur,GEN,Krishna Pratap,BJP,367149,,Subhash Pandey,BSP,220839,,146310
2014,Uttar Pradesh,74,Machhlishahr,SC,Ram Charitra Nishad,BJP,438210,,B. P. Saroj,BSP,266055,,172155
2014,Uttar Pradesh,75,Ghazipur,GEN,Manoj Sinha,BJP,306929,,Shivkanya Kushwaha,SP,274477,,32452
2014,Uttar Pradesh,76,Chandauli,GEN,Mahendra Nath Pandey,BJP,414135,,Anil Kumar Maurya,BSP,257379,,156756
2014,Uttar Pradesh,77,Varanasi,GEN,Narendra Modi,BJP,581022,,Arvind Kejriwal,AAP,209238,,371784
2014,Uttar Pradesh,78,Bhadohi,GEN,Virendra Singh,BJP,403544,,Rakesh Dhar Tripathi,BSP,245505,,158039
2014,Uttar Pradesh,79,Mirzapur,GEN,Anupriya Singh Patel,Apna Dal,436536,,Samudra Bind,BSP,217457,,219079
2014,Uttar Pradesh,80,Robertsganj,SC,Chhotelal,BJP,378211,,Sharada Prasad,BSP,187725,,190486
2014,Uttarakhand,1,Tehri Garhwal,GEN,Mala Rajya Laxmi Shah,BJP,446733,,Saket Bahuguna,INC,254230,,192503
2014,Uttarakhand,2,Garhwal,GEN,B. C. Khanduri,BJP,405690,,Harak Singh Rawat,INC,221164,,184526
2014,Uttarakhand,3,Almora,SC,Ajay Tamta,BJP,348186,,Pradeep Tamta,INC,252496,,95690
2014,Uttarakhand,4,Nainital-Udhamsingh Nagar,GEN,Bhagat Singh Koshyari,BJP,636769,,K. C. Singh Baba,INC,352052,,284717
2014,Uttarakhand,5,Haridwar,GEN,Ramesh Pokhriyal,BJP,592320,,Renuka Rawat,INC,414498,,177822
2014,West Bengal,1,Cooch Behar,SC,Renuka Sinha,TMC,526499,,Dipak Kumar Roy,AIFB,439392,,87107
2014,West Bengal,2,Alipurduars,SC,Dasrath Tirkey,TMC,362453,,Manohar Tirkey,RSP,341056,,21397
2014,West Bengal,3,Jalpaiguri,SC,Bijoy Chandra Barman,TMC,494773,,Mahendra Kumar Roy,CPI(M),425167,,69606
2014,West Bengal,4,Darjeeling,GEN,S.S.Ahluwalia,BJP,488257,,Bhai Chung Bhutia,TMC,291018,,197239
2014,West Bengal,5,Raiganj,GEN,Md. Salim,CPI(M),317515,,Deepa Dasmunsi,INC,315881,,1634
2014,West Bengal,6,Balurghat,GEN,Arpita Ghosh,TMC,409641,,Bimalendu Sarkar,RSP,302677,,106964
2014,West Bengal,7,Maldaha Uttar,GEN,Mausam Noor,INC,388609,,Khagen Murmu,CPI(M),322904,,65705
2014,West Bengal,8,Maldaha Dakshin,GEN,Abu Hasem Khan Chowdhury,INC,380291,,Bisnu Pada Roy,BJP,216180,,164111
2014,West Bengal,9,Jangipur,GEN,Abhijit Mukherjee,INC,378201,,Muzaffar Hossain,CPI(M),370040,,8161
2014,West Bengal,10,Baharampur,GEN,Adhir Ranjan Chowdhury,INC,583549,,Indranil Sen,TMC,226982,,356567
2014,West Bengal,11,Murshidabad,GEN,Badaruddoza Khan,CPI(M),426947,,Abdul Mannan Hossain,INC,408494,,18453
2014,West Bengal,12,Krishnanagar,GEN,Tapas Paul,TMC,438789,,Jha Shantanu,CPI(M),367534,,71255
2014,West Bengal,13,Ranaghat,SC,Tapas Mandal,TMC,590451,,Archana Biswas,CPI(M),388684,,201767
2014,West Bengal,14,Bangaon,SC,Mamata Thakur,TMC,539999,,Debesh Das,CPI(M),328214,,211785
2014,West Bengal,15,Barrackpore,GEN,Dinesh Trivedi,TMC,479206,,Subhashini Ali,CPI(M),272433,,206773
2014,West Bengal,16,Dum Dum,GEN,Saugata Roy,TMC,483244,,Asim Kumar Dasgupta,CPI(M),328310,,154934
2014,West Bengal,17,Barasat,GEN,Dr. Kakali Ghoshdostidar,TMC,525387,,Dr. Mortoza Hossain,AIFB,352246,,173141
2014,West Bengal,18,Basirhat,GEN,Idris Ali,TMC,492326,,Nurul Huda,CPI,382667,,109659
2014,West Bengal,19,Jaynagar,SC,Pratima Mondal,TMC,494746,,Subhas Naskar,RSP,386362,,108384
2014,West Bengal,20,Mathurapur,SC,Choudhury Mohan Jatua,TMC,627761,,Rinku Naskar,CPI(M),489325,,138436
2014,West Bengal,21,Diamond Harbour,GEN,Abhishek Banerjee,TMC,508481,,Dr. Abul Hasnat,CPI(M),437183,,71298
2014,West Bengal,22,Jadavpur,GEN,Sugata Bose,TMC,584244,,Sujan Chakraborty,CPI(M),459041,,125203
2014,West Bengal,23,Kolkata Dakshin,GEN,Subrata Bakshi,TMC,431715,,Tathagata Roy,BJP,295376,,136339
2014,West Bengal,24,Kolkata Uttar,GEN,Sudip Bandyopadhyay,TMC,343687,,Rahul Sinha,BJP,247461,,96226
2014,West Bengal,25,Howrah,GEN,Prasun Banerjee,TMC,488461,,Sridip Bhattacharya,CPI(M),291505,,196956
2014,West Bengal,26,Uluberia,GEN,Sultan Ahmed,TMC,570785,,Sabir Uddin Molla,CPI(M),369563,,201222
2014,West Bengal,27,Serampore,GEN,Kalyan Banerjee,TMC,514933,,Tirthankar Ray,CPI(M),362407,,152526
2014,West Bengal,28,Hooghly,GEN,Dr. Ratna De (Nag),TMC,614312,,Pradip Saha,CPI(M),425228,,189084
2014,West Bengal,29,Arambagh,SC,Aparupa Poddar,TMC,748764,,Saktimohan Malik,CPI(M),401919,,346845
2014,West Bengal,30,Tamluk,GEN,Adhikari Suvendu,TMC,716928,,Sekh Ibrahim Ali,CPI(M),470447,,246481
2014,West Bengal,31,Kanthi,GEN,Adhikari Sisir Kumar,TMC,676749,,Sinha Tapas,CPI(M),447259,,229490
2014,West Bengal,32,Ghatal,GEN,Adhikari Deepak (Dev),TMC,685696,,Santosh Rana,CPI,424805,,260891
2014,West Bengal,33,Jhargram,ST,Uma Saren,TMC,674504,,Pulin Bihari Baske,CPI(M),326621,,347883
2014,West Bengal,34,Medinipur,GEN,Sandhya Roy,TMC,579860,,Prabodh Panda,CPI,395194,,184666
2014,West Bengal,35,Purulia,GEN,Dr. Mriganka Mahato,TMC,468277,,Narahari Mahato,AIFB,314400,,153877
2014,West Bengal,36,Bankura,GEN,Sreemati Dev Varma (Moon Moon Sen),TMC,483455,,Acharia Basudeb,CPI(M),384949,,98506
2014,West Bengal,37,Bishnupur,SC,Khan Saumitra,TMC,578870,,Susmita Bauri,CPI(M),429185,,149685
2014,West Bengal,38,Bardhaman Purba,SC,Sunil Kumar Mondal,TMC,574660,,Iswar Chandra Das,CPI(M),460181,,114479
2014,West Bengal,39,Bardhaman-Durgapur,GEN,Mamtaz Sanghamita,TMC,554521,,Sk. Saidul Haque,CPI(M),447190,,107331
2014,West Bengal,40,Asansol,GEN,Babul Supriyo,BJP,419983,,Dola Sen,TMC,349503,,70480
2014,West Bengal,41,Bolpur,SC,Anupam Hazra,TMC,630693,,Dome Ramchandra,CPI(M),394581,,236112
2014,West Bengal,42,Birbhum,GEN,Satabdi Roy (Banerjee),TMC,460568,,Dr. Elahi Kamre Muhammad,CPI(M),393305,,6726
2019,Andaman and Nicobar Islands,1,Andaman And Nicobar Islands,GEN,Kuldeep Rai Sharma,INC,95308,45.95,Vishal Jolly,BJP,93901,45.28,1407
2019,Andhra Pradesh,1,Araku,ST,Goddeti Madhavi,YSRCP,562190,52.14,Kishore Chandra Deo,TDP,338101,31.36,224089
2019,Andhra Pradesh,2,Srikakulam,GEN,Ram Mohan Naidu Kinjarapu,TDP,534544,45.91,Duvvada Srinivas,YSRCP,527891,45.34,6653
2019,Andhra Pradesh,3,Vizianagaram,GEN,Bellana Chandra Sekhar,YSRCP,578418,47.32,Ashok Gajapathi Raju,TDP,530382,43.39,48036
2019,Andhra Pradesh,4,Visakhapatnam,GEN,M. V. V. Satyanarayana,YSRCP,436906,35.24,Bharat Mathukumilli,TDP,432492,34.88,4414
2019,Andhra Pradesh,5,Anakapalli,GEN,Beesetti Venkata Satyavathi,YSRCP,586226,47.26,Aadari Anand,TDP,497034,40.07,89192
2019,Andhra Pradesh,6,Kakinada,GEN,Vanga Geetha,YSRCP,537630,43.47,Chalamalasetti Sunil,TDP,511892,41.39,25738
2019,Andhra Pradesh,7,Amalapuram,SC,Chinta Anuradha,YSRCP,485958,39.34,Ganti Harish,TDP,446163,36.12,39966
2019,Andhra Pradesh,8,Rajahmundry,GEN,Margani Bharat,YSRCP,582024,46.54,Maganti Rupa,TDP,460390,36.82,121634
2019,Andhra Pradesh,9,Narasapuram,GEN,Raghu Rama Krishna Raju,YSRCP,449234,38.1,Vetukuri Venkata Siva Rama Raju,TDP,416558,35.33,31909
2019,Andhra Pradesh,10,Eluru,GEN,Kotagiri Sridhar,YSRCP,676809,50.8,Maganti Venkateswara Rao,TDP,510884,38.35,165925
2019,Andhra Pradesh,11,Machilipatnam,GEN,Vallabhaneni Balasouri,YSRCP,572850,45.99,Konakalla Narayana Rao,TDP,512612,41.16,60141
2019,Andhra Pradesh,12,Vijayawada,GEN,Kesineni Srinivas,TDP,575498,45.04,Prasad V. Potluri,YSRCP,566772,44.36,8726
2019,Andhra Pradesh,13,Guntur,GEN,Galla Jayadev,TDP,587918,43.5,Modugula Venugopala Reddy,YSRCP,583713,43.19,4205
2019,Andhra Pradesh,14,Narasaraopet,GEN,Lavu Sri Krishna Devarayalu,YSRCP,745557,51.75,Rayapati Sambasiva Rao,TDP,591555,41.06,153978
2019,Andhra Pradesh,15,Bapatla,SC,Nandigam Suresh,YSRCP,598257,47.11,Malyadri Sriram,TDP,582192,45.84,16065
2019,Andhra Pradesh,16,Ongole,GEN,Magunta Sreenivasulu Reddy,YSRCP,739202,55,Sidda Raghava Rao,TDP,524351,39.01,214851
2019,Andhra Pradesh,17,Nandyal,GEN,Pocha Brahmananda Reddy,YSRCP,720888,55.46,Mandra Sivananda Reddy,TDP,470769,36.22,250119
2019,Andhra Pradesh,18,Kurnool,GEN,Sanjeev Kumar,YSRCP,605462,50.85,Kotla Jayasurya Prakasha Reddy,TDP,456395,38.33,148889
2019,Andhra Pradesh,19,Anantapur,GEN,Tallari Rangaiah,YSRCP,695208,51.57,JC Pavan Reddy,TDP,553780,41.08,141428
2019,Andhra Pradesh,20,Hindupur,GEN,Kuruva Gorantla Madhav,YSRCP,706602,52.73,Kristappa Nimmala,TDP,565854,42.33,140748
2019,Andhra Pradesh,21,Kadapa,GEN,Y. S. Avinash Reddy,YSRCP,783499,63.41,Adi Narayana Reddy,TDP,402773,32.6,380976
2019,Andhra Pradesh,22,Nellore,GEN,Adala Prabhakara Reddy,YSRCP,683830,53.04,Beeda Masthan Rao,TDP,535259,41.52,148571
2019,Andhra Pradesh,23,Tirupati,SC,Balli Durga Prasad Rao,YSRCP,722877,54.91,Panabaka Lakshmi,TDP,494501,37.56,228376
2019,Andhra Pradesh,24,Rajampet,GEN,P. V. Midhun Reddy,YSRCP,702211,57.27,D K Satyaprabha,TDP,433927,35.39,268284
2019,Andhra Pradesh,25,Chittoor,SC,N. Reddeppa,YSRCP,686792,52.04,Naramalli Sivaprasad,TDP,549521,41.64,137271
2019,Arunachal Pradesh,1,Arunachal West,ST,Kiren Rijiju,BJP,225796,62.02,Nabam Tuki,INC,50953,14,174843
2019,Arunachal Pradesh,2,Arunachal East,ST,Tapir Gao,BJP,153883,52.04,Lowangcha Wanglat,INC,83935,28.38,69948
2019,Assam,1,Karimganj,SC,Kripanath Mallah,BJP,473046,,Radheshyam Biswas,AIUDF,434657,,38389
2019,Assam,2,Silchar,GEN,Rajdeep Roy,BJP,499414,,Sushmita Dev,INC,417818,,81596
2019,Assam,3,Autonomous District,ST,Horen Sing Bey,BJP,381316,,Biren Singh Engti,INC,141690,,239626
2019,Assam,4,Dhubri,GEN,Badruddin Ajmal,AIUDF,718764,,Abu Taher Bepari,INC,492506,,226258
2019,Assam,5,Kokrajhar,ST,Naba Kumar Sarania,IND,484560,,Pramila Rani Brahma,Bodoland People'S Front,446774,,37786
2019,Assam,6,Barpeta,GEN,Abdul Khaleque,INC,645173,,Kumar Deepak Das,AGP,504866,,140307
2019,Assam,7,Guwahati,GEN,Queen Oja,BJP,1008936,,Bobita Sharma,INC,663330,,345606
2019,Assam,8,Mangaldoi,GEN,Dilip Saikia,BJP,735469,,Bhubaneswar Kalita,INC,596924,,138545
2019,Assam,9,Tezpur,GEN,Pallab Lochan Das,BJP,684166,,M.G.V.K. Bhanu,INC,441325,,242841
2019,Assam,10,Nagaon,GEN,Pradyut Bordoloi,INC,739724,,Rupak Sharma,BJP,722972,,16752
2019,Assam,11,Kaliabor,GEN,Gourav Gogoi,INC,786092,,Moni Madhab Mahanta,AGP,576098,,209994
2019,Assam,12,Jorhat,GEN,Topon Kumar Gogoi,BJP,543288,,Sushanta Borgohain,INC,460635,,82653
2019,Assam,13,Dibrugarh,GEN,Rameswar Teli,BJP,659583,,Paban Singh Ghatowar,INC,295017,,364566
2019,Assam,14,Lakhimpur,GEN,Pradan Baruah,BJP,776406,,Anil Borgohain,INC,425855,,350551
2019,Bihar,1,Valmiki Nagar,GEN,Baidyanath Prasad Mahto,JD(U),602660,,Shashwat Kedar,INC,248044,,354616
2019,Bihar,2,Paschim Champaran,GEN,Sanjay Jaiswal,BJP,603706,,Brijesh Kumar Kushwaha,Rashtriya Lok Samta Party,309800,,293906
2019,Bihar,3,Purvi Champaran,GEN,Radha Mohan Singh,BJP,577787,,Akash Kumar Singh,Rashtriya Lok Samta Party,284139,,293648
2019,Bihar,4,Sheohar,GEN,Rama Devi,BJP,608678,,Syed Faisal Ali,RJD,268318,,340360
2019,Bihar,5,Sitamarhi,GEN,Sunil Kumar Pintu,JD(U),567745,,Arjun Rai,RJD,317206,,250539
2019,Bihar,6,Madhubani,GEN,Ashok Kumar Yadav,BJP,595843,,Badri Kumar Purbey,Vikassheel Insaan Party,140903,,454940
2019,Bihar,7,Jhanjharpur,GEN,Ramprit Mandal,JD(U),602391,,Gulab Yadav,RJD,279440,,322951
2019,Bihar,8,Supaul,GEN,Dileshwar Kamait,JD(U),597377,,Ranjeet Ranjan,INC,330524,,266853
2019,Bihar,9,Araria,GEN,Pradeep Kumar Singh,BJP,618434,,Sarfaraz Alam,RJD,481193,,137241
2019,Bihar,10,Kishanganj,GEN,Mohammad Jawed,INC,367017,,Syed Mahmood Ashraf,JD(U),332551,,34466
2019,Bihar,11,Katihar,GEN,Dulal Chandra Goswami,JD(U),559423,,Tariq Anwar,INC,502220,,57203
2019,Bihar,12,Purnia,GEN,Santosh Kumar,JD(U),632924,,Uday Singh,INC,369463,,263461
2019,Bihar,13,Madhepura,GEN,Dinesh Chandra Yadav,JD(U),624334,,Sharad Yadav,RJD,322807,,301527
2019,Bihar,14,Darbhanga,GEN,Gopal Jee Thakur,BJP,586668,,Abdul Bari Siddiqui,RJD,318689,,267979
2019,Bihar,15,Muzaffarpur,GEN,Ajay Nishad,BJP,666878,,Raj Bhushan Singh,Vikassheel Insaan Party,256890,,409988
2019,Bihar,16,Vaishali,GEN,Veena Devi,LJP,568215,,Raghuvansh Prasad Singh,RJD,333631,,234584
2019,Bihar,17,Gopalganj,SC,Alok Kumar Suman,JD(U),568150,,Surendra Ram,RJD,281716,,286434
2019,Bihar,18,Siwan,GEN,Kavita Singh,JD(U),448473,,Hena Shahab,RJD,331515,,116958
2019,Bihar,19,Maharajganj,GEN,Janardan Singh Sigriwal,BJP,546352,,Randhir Kumar Singh,RJD,315580,,230772
2019,Bihar,20,Saran,GEN,Rajiv Pratap Rudy,BJP,499342,,Chandrika Roy,RJD,360913,,138429
2019,Bihar,21,Hajipur,SC,Pashupati Kumar Paras,LJP,541310,,Shiv Chandra Ram,RJD,335861,,205449
2019,Bihar,22,Ujiarpur,GEN,Nityanand Rai,BJP,543906,,Upendra Kushwaha,Rashtriya Lok Samta Party,266628,,277278
2019,Bihar,23,Samastipur,SC,Ram Chandra Paswan,LJP,562443,,Ashok Kumar,INC,310800,,251643
2019,Bihar,24,Begusarai,GEN,Giriraj Singh,BJP,692193,,Kanhaiya Kumar,CPI,269976,,422217
2019,Bihar,25,Khagaria,GEN,Mehboob Ali Kaiser,LJP,510193,,Mukesh Sahani,Vikassheel Insaan Party,261623,,248570
2019,Bihar,26,Bhagalpur,GEN,Ajay Kumar Mandal,JD(U),618254,,Shailesh Kumar Mandal,RJD,340624,,277630
2019,Bihar,27,Banka,GEN,Giridhari Yadav,JD(U),477788,,Jay Prakash Narayan Yadav,RJD,277256,,200532
2019,Bihar,28,Munger,GEN,Rajiv Ranjan Singh,JD(U),528762,,Nilam Devi,INC,360825,,167937
2019,Bihar,29,Nalanda,GEN,Kaushalendra Kumar,JD(U),540888,,Ashok Kumar Azad,Hindustani Awam Morcha,284751,,256137
2019,Bihar,30,Patna Sahib,GEN,Ravi Shankar Prasad,BJP,607506,,Shatrughan Sinha,INC,322849,,284657
2019,Bihar,31,Pataliputra,GEN,Ram Kripal Yadav,BJP,509557,,Misa Bharti,RJD,470236,,39321
2019,Bihar,32,Arrah,GEN,R. K. Singh,BJP,566480,,Raju Yadav,CPI(ML)L,419195,,147285
2019,Bihar,33,Buxar,GEN,Ashwini Kumar Choubey,BJP,473053,,Jagadanand Singh,RJD,355444,,117609
2019,Bihar,34,Sasaram,SC,Chhedi Paswan,BJP,494800,,Meira Kumar,INC,329055,,165745
2019,Bihar,35,Karakat,GEN,Mahabali Singh,JD(U),398408,,Upendra Kushwaha,Rashtriya Lok Samta Party,313866,,84542
2019,Bihar,36,Jahanabad,GEN,Chandeshwar Prasad,JD(U),335584,,Surendra Prasad Yadav,RJD,333833,,1751
2019,Bihar,37,Aurangabad,GEN,Sushil Kumar Singh,BJP,431541,,Upendra Prasad,Hindustani Awam Morcha,358934,,72607
2019,Bihar,38,Gaya,SC,Vijay Kumar Manjhi,JD(U),467007,,Jitan Ram Manjhi,Hindustani Awam Morcha,314581,,152426
2019,Bihar,39,Nawada,GEN,Chandan Singh,LJP,495684,,Vibha Devi,RJD,347612,,148072
2019,Bihar,40,Jamui,SC,Chirag Paswan,LJP,529134,,Bhudeo Choudhary,Rashtriya Lok Samta Party,288085,,241049
2019,Chandigarh,1,Chandigarh,GEN,Kirron Kher,BJP,231188,,Pawan Kumar Bansal,INC,184218,,46970
2019,Chhattisgarh,1,Sarguja,ST,Renuka Singh,BJP,663711,,Khel Sai Singh,INC,505838,,157873
2019,Chhattisgarh,2,Raigarh,ST,Gomati Sai,BJP,658335,,Laljeet Singh Rathia,INC,592308,,66027
